date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,currency,provider_symbol,retrieved_at,source
2025-09-08,44.029998779296875,44.25,43.7400016784668,44.18000030517578,42.364051818847656,1070176,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-09,44.20000076293945,44.470001220703125,43.40999984741211,43.5099983215332,41.721588134765625,1774967,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-10,44.150001525878906,44.40999984741211,43.560001373291016,43.68000030517578,41.88460159301758,1829712,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-11,43.630001068115234,44.400001525878906,43.2599983215332,43.95000076293945,42.14350509643555,1551849,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-12,43.95000076293945,44.220001220703125,43.58000183105469,43.86000061035156,42.05720520019531,1176968,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-15,44.13999938964844,44.38999938964844,43.630001068115234,44,42.19144821166992,1312374,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-16,43.83000183105469,44.02000045776367,43.459999084472656,43.65999984741211,41.86542510986328,1456992,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-17,43.59000015258789,43.7599983215332,42.9900016784668,43.4900016784668,41.702415466308594,2020254,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-18,43,43.40999984741211,42.779998779296875,42.959999084472656,41.19419479370117,2317065,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-19,43.0099983215332,43.529998779296875,42.689998626708984,42.81999969482422,41.05995178222656,5232554,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-22,42.54999923706055,42.599998474121094,42.06999969482422,42.189998626708984,40.45584487915039,2198433,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-23,42.27000045776367,43,42.13999938964844,42.849998474121094,41.08871841430664,1825203,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-24,42.650001525878906,42.709999084472656,42.119998931884766,42.439998626708984,40.6955680847168,3074489,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-25,42.349998474121094,42.47999954223633,41.61000061035156,42.09000015258789,40.35995864868164,2587874,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-26,42.02000045776367,42.4900016784668,41.81999969482422,42.4900016784668,40.7435188293457,1888056,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-29,42.5,42.709999084472656,42.20000076293945,42.59000015258789,40.83940505981445,1636091,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-09-30,42.36000061035156,42.459999084472656,42.02000045776367,42.38999938964844,40.64762496948242,1541749,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-01,42.060001373291016,42.93000030517578,42.060001373291016,42.810001373291016,41.05036544799805,1862496,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-02,43.119998931884766,43.900001525878906,43,43.65999984741211,41.86542510986328,2973446,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-03,43.79999923706055,44.380001068115234,43.61000061035156,44.27000045776367,42.45035171508789,2289976,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-06,44.209999084472656,45.029998779296875,43.380001068115234,43.93000030517578,42.12432861328125,3770759,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-07,44.060001373291016,44.29999923706055,43.66999816894531,44,42.19144821166992,1432003,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-08,43.58000183105469,43.75,43.150001525878906,43.150001525878906,41.37638854980469,2113811,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-09,43.25,43.779998779296875,42.970001220703125,42.970001220703125,41.20378875732422,1718326,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-10,42.900001525878906,43.880001068115234,42.20000076293945,42.20000076293945,40.46543502807617,4786308,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-13,42.689998626708984,43.0099983215332,42.470001220703125,42.68000030517578,40.92570495605469,1653400,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-14,41.869998931884766,42.25,41.540000915527344,41.59000015258789,39.88050842285156,2842189,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-15,42,42.7400016784668,42,42.540000915527344,40.79146194458008,2134788,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-16,42.79999923706055,43.189998626708984,42.33000183105469,43.189998626708984,41.41474151611328,1720327,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-17,42.7599983215332,43.79999923706055,42.68000030517578,43.5,41.71200180053711,2500603,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-20,43.540000915527344,43.880001068115234,43.31999969482422,43.779998779296875,41.980491638183594,1716281,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-21,43.849998474121094,43.849998474121094,42.9900016784668,43.18000030517578,41.405155181884766,1681956,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-22,43.290000915527344,43.45000076293945,42.849998474121094,43.11000061035156,41.33803176879883,2141677,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-23,43.029998779296875,44,42.91999816894531,43.709999084472656,41.913368225097656,3159595,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-24,43.7400016784668,44.13999938964844,43.25,43.720001220703125,41.92295837402344,2038068,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-27,43.79999923706055,43.91999816894531,43.310001373291016,43.400001525878906,41.616111755371094,1215621,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-28,43.13999938964844,43.2599983215332,42.88999938964844,43.0099983215332,41.24214172363281,1597782,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-29,43.83000183105469,44.720001220703125,43.52000045776367,43.720001220703125,41.92295837402344,3510380,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-30,43.709999084472656,43.779998779296875,42.97999954223633,43.02000045776367,41.251731872558594,2102565,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-10-31,43,43.11000061035156,42.619998931884766,42.790000915527344,41.031185150146484,1775118,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-03,42.630001068115234,43.779998779296875,42.470001220703125,42.93000030517578,41.16543197631836,1936943,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-04,42.56999969482422,42.63999938964844,41.72999954223633,41.849998474121094,40.12982177734375,3186319,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-05,41.70000076293945,43.220001220703125,41.47999954223633,43.02000045776367,41.251731872558594,2758041,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-06,43.11000061035156,43.349998474121094,42.790000915527344,42.900001525878906,41.13666534423828,1680080,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-07,43.130001068115234,43.20000076293945,42.20000076293945,42.52000045776367,40.772281646728516,1786497,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-10,42.9900016784668,43.52000045776367,42.900001525878906,43.02000045776367,41.251731872558594,1909674,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-11,43.09000015258789,43.61000061035156,42.97999954223633,43.56999969482422,41.77912521362305,1806836,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-12,43.54999923706055,44.099998474121094,43.43000030517578,43.7400016784668,41.942138671875,1704371,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-13,43.900001525878906,44.29999923706055,43.77000045776367,44.11000061035156,42.29692840576172,1768287,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-14,43.90999984741211,44.08000183105469,42.91999816894531,43.470001220703125,41.68323516845703,2171069,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-17,43.349998474121094,43.5,42.349998474121094,42.56999969482422,40.820228576660156,1761278,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-18,42.130001068115234,42.4900016784668,41.689998626708984,41.900001525878906,40.17776870727539,2367253,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-19,41.75,43.81999969482422,41.619998931884766,43.099998474121094,41.32844161987305,4092983,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-20,43.27000045776367,43.279998779296875,42.2400016784668,42.77000045776367,41.01200866699219,2065488,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-21,42.369998931884766,43.970001220703125,42.369998931884766,43.790000915527344,41.990081787109375,3590055,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-24,43.5,44.560001373291016,43.4900016784668,44.33000183105469,42.50788879394531,2950027,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-25,44.18000030517578,45.150001525878906,43.7599983215332,44.709999084472656,42.87226486206055,3055037,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-26,44.77000045776367,44.90999984741211,44.029998779296875,44.619998931884766,42.78596496582031,1891712,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-27,44.619998931884766,45.02000045776367,44.209999084472656,44.619998931884766,42.78596496582031,1432303,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-11-28,44.689998626708984,44.93000030517578,44.560001373291016,44.900001525878906,43.05445861816406,1596845,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-01,44.68000030517578,44.91999816894531,44.529998779296875,44.7400016784668,42.90103530883789,1973085,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-02,44.689998626708984,46.189998626708984,44.540000915527344,45.15999984741211,43.303768157958984,3108656,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-03,45.099998474121094,45.29999923706055,44.20000076293945,44.220001220703125,42.402408599853516,2486219,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-04,43.9900016784668,44,42.68000030517578,42.77000045776367,41.01200866699219,3402908,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-05,43,43.91999816894531,43,43.72999954223633,41.93254852294922,2060275,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-08,43.70000076293945,43.70000076293945,43.099998474121094,43.310001373291016,41.52981185913086,1325726,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-09,43.09000015258789,43.599998474121094,42.77000045776367,43.25,41.4722785949707,1611326,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-10,43.130001068115234,43.47999954223633,42.869998931884766,43.13999938964844,41.366798400878906,1537382,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-11,43.38999938964844,44.650001525878906,43.040000915527344,44.560001373291016,42.728431701660156,2878632,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-12,44.65999984741211,45.189998626708984,44.529998779296875,44.84000015258789,42.99692153930664,2166899,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-15,45.02000045776367,45.130001068115234,43.869998931884766,44.25,42.431175231933594,2381916,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-16,44.459999084472656,45.34000015258789,44.400001525878906,44.52000045776367,42.6900749206543,2223522,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-17,44.34000015258789,44.47999954223633,43.91999816894531,44.31999969482422,42.498294830322266,1814511,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-18,44.34000015258789,44.38999938964844,43.83000183105469,44.040000915527344,42.22980499267578,1794639,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-19,43.79999923706055,44.06999969482422,43.709999084472656,43.7599983215332,41.96131134033203,4392462,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-22,43.9900016784668,44.189998626708984,43.5099983215332,43.72999954223633,41.93254852294922,1101695,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-23,43.68000030517578,43.97999954223633,43.4900016784668,43.63999938964844,41.84624481201172,991908,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-29,43.72999954223633,44.52000045776367,43.72999954223633,44.209999084472656,42.392818450927734,1684114,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2025-12-30,44.22999954223633,44.58000183105469,44.060001373291016,44.43000030517578,42.60377502441406,1030640,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2026-01-02,44.47999954223633,44.790000915527344,44.209999084472656,44.779998779296875,42.939388275146484,1385008,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
2026-01-05,44.849998474121094,44.9900016784668,43.56999969482422,43.88999938964844,42.08597183227539,2578885,0,0,EUR,BAS.DE,2026-09-06T09:49:55Z,yfinance
