date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,currency,provider_symbol,retrieved_at,source
2025-09-04,86.20333099365234,90.62000274658203,85.66666412353516,90.24333190917969,90.05396270751953,820500,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-05,91.01000213623047,91.50666809082031,86.3566665649414,89.413330078125,89.22569274902344,410100,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-08,89.30999755859375,92,89.26333618164062,90.80000305175781,90.60945892333984,825300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-09,91.29000091552734,92.75333404541016,89.89666748046875,92.29666900634766,92.10299682617188,569700,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-10,92.92333221435547,96.66666412353516,92.1433334350586,92.33000183105469,92.13624572753906,713700,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-11,93.06666564941406,98.73999786376953,93.06666564941406,97.46666717529297,97.26213836669922,717000,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-12,97.26667022705078,98.6933364868164,95.74666595458984,95.8933334350586,95.69210052490234,446100,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-15,97.663330078125,101.2933349609375,97.3066635131836,100.68000030517578,100.46871948242188,562800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-16,100.4566650390625,100.4566650390625,96.53666687011719,99.41000366210938,99.2013931274414,948300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-17,99.56999969482422,99.73666381835938,95.97333526611328,97.1066665649414,96.90289306640625,491100,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-18,98.09333038330078,102.85333251953125,97.83333587646484,101.43333435058594,101.22047424316406,537300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-19,100.70333099365234,102.62666320800781,98.33333587646484,99.10333251953125,98.8953628540039,811200,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-22,98.26333618164062,101.12666320800781,97,100.96666717529297,100.7547836303711,463800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-23,101.18000030517578,102,95.38333129882812,97.40666961669922,97.2022705078125,664800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-24,98.53333282470703,100.66666412353516,97.38999938964844,97.87999725341797,97.67459869384766,508800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-25,94.57333374023438,95.80000305175781,92.29666900634766,94.57666778564453,94.37820434570312,524400,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-26,95,97.31666564941406,93.3566665649414,96.99333190917969,96.789794921875,361800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-29,98.64666748046875,102.18000030517578,97.836669921875,101.00666809082031,100.79470825195312,802800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-09-30,100.55332946777344,101.86333465576172,98.98666381835938,101.60333251953125,101.39012908935547,585000,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-01,100.00333404541016,106.66666412353516,99.33333587646484,105.73999786376953,105.51810455322266,751800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-02,106.95333099365234,107.33333587646484,102.06666564941406,102.50666809082031,102.29155731201172,630600,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-03,102.48999786376953,103.33333587646484,99.70999908447266,101.35333251953125,101.1406478881836,672900,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-06,103.33333587646484,104.88999938964844,101.65666961669922,103.9000015258789,103.68196868896484,372300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-07,104.8499984741211,108.79666900634766,103,104.42333221435547,104.2042007446289,627000,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-08,104.73332977294922,106.9000015258789,103.18000030517578,105.13333129882812,104.91271209716797,884100,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-09,105.05332946777344,105.05332946777344,99.60333251953125,103.17666625976562,102.96015930175781,594300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-10,104.9433364868164,107.05000305175781,100.08999633789062,100.35333251953125,100.14274597167969,594300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-13,103.26000213623047,106.09666442871094,102.97000122070312,105.33333587646484,105.11229705810547,499500,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-14,102.5199966430664,108.8933334350586,98.98999786376953,105.73332977294922,105.51144409179688,770400,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-15,105.63999938964844,111.65333557128906,105.49666595458984,109.91999816894531,109.68933868408203,996600,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-16,111.55332946777344,113.91999816894531,109.48332977294922,112.77333068847656,112.53667449951172,1281000,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-17,111.02999877929688,114.12000274658203,105.44000244140625,110.23666381835938,110.00533294677734,1366500,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-20,113.95999908447266,118.4366683959961,112.16999816894531,116.4000015258789,116.15574645996094,1028400,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-21,115.52666473388672,117,113.81666564941406,116.1066665649414,115.86302185058594,592200,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-22,116.66666412353516,118.33333587646484,107.3066635131836,110.9566650390625,110.72383117675781,907500,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-23,111.92333221435547,116.02999877929688,111.91999816894531,113.87999725341797,113.64102935791016,401400,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-24,117.1866683959961,122.49333190917969,116.72000122070312,121.663330078125,121.40802001953125,932400,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-27,123.01333618164062,125.56999969482422,121.66666412353516,124.71333312988281,124.45162200927734,812100,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-28,125.13666534423828,128.98666381835938,125.12333679199219,128.086669921875,127.81788635253906,675300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-29,128.52667236328125,137.6666717529297,127.33333587646484,136.1233367919922,135.8376922607422,1007100,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-30,133.3333282470703,136.8333282470703,125.11333465576172,125.89666748046875,125.63248443603516,814800,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-10-31,128.19332885742188,129.68666076660156,123.58000183105469,127.79666900634766,127.52849578857422,450600,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-11-03,129.4933319091797,130.913330078125,124.94000244140625,130.23333740234375,129.9600372314453,616200,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-11-04,124.72333526611328,131.3333282470703,124.04666900634766,126.70999908447266,126.44409942626953,560700,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-11-05,126.75,134.336669921875,126.21333312988281,131.92333984375,131.64649963378906,420300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-11-06,131.83999633789062,131.9600067138672,124.16666412353516,125,124.7376937866211,743400,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
2025-11-07,120.57666778564453,121.94667053222656,114.43333435058594,121.78666687011719,121.53109741210938,876300,0,0,USD,POWL,2026-09-05T15:04:24Z,yfinance
