date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,currency,provider_symbol,retrieved_at,source
2025-08-20,91.18861389160156,91.72455596923828,90.23365783691406,91.3055419921875,89.80661010742188,1361903,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-21,90.46752166748047,91.56864166259766,90.20442199707031,91.33477783203125,89.83535766601562,910980,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-22,91.5978775024414,95.1156234741211,91.34452056884766,95.04741668701172,93.48705291748047,1083283,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-25,95.31051635742188,95.72953033447266,94.5212173461914,94.53096008300781,92.97907257080078,695883,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-26,94.10220336914062,95.33975219726562,93.7806396484375,95.28128051757812,93.71707916259766,975529,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-27,93.72216796875,94.5212173461914,92.57232666015625,93.75140380859375,92.21231079101562,722565,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-28,94.26786041259766,94.63814544677734,93.09852600097656,94.24836730957031,92.70111846923828,991949,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-08-29,94.02424621582031,95.51515197753906,93.5077896118164,93.63446807861328,92.09729766845703,1071584,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-02,92.57232666015625,94.81354522705078,90.57471466064453,94.76482391357422,93.20909881591797,916932,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-03,96.08032989501953,99.05238342285156,95.88543701171875,98.35078430175781,96.73619079589844,1637341,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-04,98.107177734375,98.41899871826172,96.29470825195312,98.24359893798828,96.63076782226562,967935,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-05,99.63705444335938,101.00128173828125,98.67235565185547,100.34839630126953,98.70101165771484,1457649,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-08,100.72843170166016,101.04025268554688,99.46165466308594,100.7479248046875,99.09397888183594,1461447,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-09,101.4105453491211,103.29122161865234,97.31787109375,97.35684967041016,95.75858306884766,1960294,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-10,97.98049926757812,99.5785903930664,97.86356353759766,99.49089050292969,97.85758209228516,1122895,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-11,99.32523345947266,103.01837921142578,99.16931915283203,102.3655014038086,100.68500518798828,983842,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-12,102.69681549072266,104.50928497314453,102.29728698730469,103.46662139892578,101.7680435180664,1648527,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-15,103.9051284790039,107.53005981445312,103.77845001220703,107.13053894042969,105.37181091308594,2144399,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-16,107.66648864746094,107.76393127441406,105.18164825439453,105.67861938476562,103.9437255859375,1810466,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-17,104.62621307373047,106.72127532958984,103.3302001953125,104.14873504638672,102.43896484375,1516247,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-18,103.49585723876953,104.99650573730469,102.41422271728516,104.51902770996094,102.80317687988281,1726520,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-19,106.21456146240234,108.21217346191406,105.57142639160156,107.17926025390625,105.41973876953125,2326657,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-22,107.7152099609375,109.37176513671875,106.78948211669922,108.59220886230469,106.80948638916016,1504548,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-23,109.13790130615234,109.87847900390625,107.32543182373047,107.4423599243164,105.67851257324219,1386429,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-24,113.2208251953125,118.38538360595703,112.06123352050781,116.44623565673828,114.5345687866211,5945432,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-25,115.25741577148438,116.05645751953125,113.13312530517578,114.94559478759766,113.0585708618164,3179860,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-26,114.6824951171875,115.92003631591797,113.9419174194336,114.01012420654297,112.1384506225586,1259691,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-29,117.62532043457031,119.51573944091797,116.85550689697266,117.99560546875,116.05850982666016,1987695,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-09-30,117.56684875488281,118.25870513916016,116.06620788574219,118.25870513916016,116.31729125976562,2054707,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-01,118.7946548461914,120.44146728515625,118.47308349609375,119.50599670410156,117.54410552978516,1488231,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-02,121.05536651611328,122.37086486816406,119.681396484375,122.11751556396484,120.11276245117188,1562324,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-03,123.36479949951172,126.51226043701172,123.08221435546875,125.01161193847656,122.95933532714844,2540214,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-06,127.25283813476562,129.84486389160156,126.50251770019531,126.6584243774414,124.57911682128906,2648070,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-07,127.76929473876953,128.60731506347656,123.44275665283203,123.4914779663086,121.46415710449219,2290944,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-08,127.6523666381836,131.0531768798828,127.45747375488281,129.1432647705078,127.02316284179688,2252358,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-09,132.26148986816406,133.01181030273438,126.4927749633789,127.23335266113281,125.14459991455078,2054091,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-10,128.23703002929688,128.75347900390625,121.62054443359375,121.90313720703125,119.90189361572266,3232813,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-13,127.92520904541016,130.63417053222656,126.48302459716797,129.796142578125,127.66532897949219,1916885,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-14,126.04452514648438,129.37713623046875,124.25154876708984,127.40875244140625,125.31712341308594,2063225,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
2025-10-15,129.5915069580078,129.7766571044922,127.03845977783203,128.52935791015625,126.4193344116211,1180877,0,0,USD,SCCO,2026-07-26T19:02:00Z,yfinance
