date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,currency,provider_symbol,retrieved_at,source
2025-08-05,2.6700000762939453,2.674999952316284,2.5399999618530273,2.630000114440918,2.630000114440918,5287700,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-06,2.630000114440918,2.6600000858306885,2.5299999713897705,2.559999942779541,2.559999942779541,5811600,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-07,2.630000114440918,2.799999952316284,2.619999885559082,2.7300000190734863,2.7300000190734863,10358700,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-08,2.7699999809265137,2.828000068664551,2.7300000190734863,2.7899999618530273,2.7899999618530273,6415800,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-11,3.065000057220459,3.190000057220459,2.990000009536743,3.049999952316284,3.049999952316284,18323300,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-12,3.0399999618530273,3.0399999618530273,2.799999952316284,2.8499999046325684,2.8499999046325684,11033800,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-13,2.9100000858306885,2.990000009536743,2.8299999237060547,2.950000047683716,2.950000047683716,10644800,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-14,2.8299999237060547,2.9600000381469727,2.7339999675750732,2.859999895095825,2.859999895095825,10567300,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-15,2.890000104904175,2.9800000190734863,2.859999895095825,2.9000000953674316,2.9000000953674316,6189200,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-18,2.890000104904175,2.9700000286102295,2.8399999141693115,2.930000066757202,2.930000066757202,7184500,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-19,2.9100000858306885,2.9200000762939453,2.7699999809265137,2.809999942779541,2.809999942779541,6339100,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
2025-08-20,2.7799999713897705,2.7850000858306885,2.6600000858306885,2.7300000190734863,2.7300000190734863,5959900,0,0,USD,LAC,2026-07-26T19:02:00Z,yfinance
