date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,currency,provider_symbol,retrieved_at,source
2025-09-02,57.70000076293945,57.70000076293945,56.720001220703125,57.459999084472656,56.631805419921875,489800,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-03,57.18000030517578,57.4900016784668,56.27000045776367,56.52000045776367,55.705352783203125,637800,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-04,56.810001373291016,58.220001220703125,56.09000015258789,58.209999084472656,57.37099075317383,532300,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-05,58.4900016784668,59.34000015258789,57.65999984741211,59.27000045776367,58.41571807861328,552900,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-08,59.16999816894531,59.16999816894531,57.540000915527344,58.52000045776367,57.67652893066406,510400,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-09,58.209999084472656,58.44499969482422,57.345001220703125,58.2400016784668,57.40056610107422,574000,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-10,58.66999816894531,60.77000045776367,58.48500061035156,60.70000076293945,59.82510757446289,677500,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-11,61,62.5,60.779998779296875,62.209999084472656,61.3133430480957,531200,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-12,62.27000045776367,62.43000030517578,61.040000915527344,61.15999984741211,60.27847671508789,589400,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-15,61.529998779296875,61.90999984741211,60.849998474121094,61.77000045776367,60.87968063354492,685500,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-16,62,62.20000076293945,61.209999084472656,61.959999084472656,61.06694412231445,375700,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-17,62,62.790000915527344,59.720001220703125,59.79999923706055,58.938079833984375,797000,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-18,60.470001220703125,60.755001068115234,58.75,60.56999969482422,59.69697952270508,601900,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-19,60.90999984741211,60.90999984741211,59.869998931884766,60.290000915527344,59.4210205078125,1345800,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-22,60.220001220703125,60.810001373291016,59.40999984741211,60.560001373291016,59.68712615966797,738200,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-23,61.13999938964844,61.869998931884766,60.41999816894531,60.70000076293945,59.82510757446289,630800,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-24,60.540000915527344,61.81800079345703,60.349998474121094,61.040000915527344,60.16020584106445,767500,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-25,60.470001220703125,61.20000076293945,59.939998626708984,60.52000045776367,59.647701263427734,462300,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-26,60.81999969482422,61.35499954223633,59.5,60.7599983215332,59.88424301147461,1118900,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-29,61,61.10499954223633,60.2400016784668,60.689998626708984,59.815250396728516,525800,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-09-30,60.20000076293945,64,59.84000015258789,62.7400016784668,61.8357048034668,1403800,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-10-01,62.34000015258789,65.08999633789062,62.060001373291016,64.16000366210938,63.23523712158203,699200,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
2025-10-02,64.1500015258789,64.80999755859375,62.814998626708984,64.18000030517578,63.25494384765625,667300,0,0,USD,ATKR,2026-07-25T11:28:04Z,yfinance
