date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,currency,provider_symbol,retrieved_at,source
2025-08-12,694.1500244140625,695.3499755859375,673.77001953125,689.3499755859375,689.3499755859375,1141500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-13,689.719970703125,695.6300048828125,682.0900268554688,695,695,1359900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-14,693.7100219726562,707.1699829101562,687.010009765625,698.5,698.5,1423800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-15,725,748.2999877929688,721,732.8099975585938,732.8099975585938,3006000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-18,734,743.7750244140625,723,728.0700073242188,728.0700073242188,1477200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-19,725,736.6799926757812,719.1630249023438,719.3499755859375,719.3499755859375,1568200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-20,715.5399780273438,718.6500244140625,688.5,703.7899780273438,703.7899780273438,1566800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-21,703.7899780273438,704,679.989990234375,689.469970703125,689.469970703125,1614500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-22,690,701.093994140625,685.0900268554688,692.989990234375,692.989990234375,937200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-25,699.0900268554688,714.7999877929688,694.0999755859375,694.7899780273438,694.7899780273438,1270300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-26,694.7899780273438,698.3350219726562,680.7000122070312,696.469970703125,696.469970703125,1731400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-27,694.0599975585938,699.3699951171875,686.9099731445312,692.989990234375,692.989990234375,901600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-28,691.72998046875,695.780029296875,682.3200073242188,687.7999877929688,687.7999877929688,1017200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-08-29,688.9600219726562,690.8900146484375,673.5,681.8800048828125,681.8800048828125,1004100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-02,669.8099975585938,691.7000122070312,663.0599975585938,689.6199951171875,689.6199951171875,1044700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-03,693.6900024414062,711.1749877929688,689.1010131835938,697.3300170898438,697.3300170898438,1133900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-04,694.2000122070312,707.6500244140625,694.1500244140625,703.8499755859375,703.8499755859375,1336900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-05,711,716.5,690.3200073242188,707.1900024414062,707.1900024414062,1211300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-08,710.9000244140625,720.5499877929688,706.3099975585938,718.280029296875,718.280029296875,1183400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-09,715.5700073242188,727,710.489990234375,719.1599731445312,719.1599731445312,945600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-10,720.780029296875,725,700,704.0900268554688,704.0900268554688,1181000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-11,701.1300048828125,703.5,677.0700073242188,690.3099975585938,690.3099975585938,2153300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-12,691.8699951171875,697.7999877929688,686,696.4000244140625,696.4000244140625,1170600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-15,698.8699951171875,712,696.4000244140625,703.0999755859375,703.0999755859375,1221000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-16,715,715,693.7000122070312,704.0599975585938,704.0599975585938,1573500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-17,706.22998046875,710.1950073242188,688.9600219726562,707.1900024414062,707.1900024414062,1156200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-18,715,745,711.3400268554688,734.1199951171875,734.1199951171875,2514700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-19,730.9199829101562,738.8699951171875,728.1649780273438,734.9199829101562,734.9199829101562,1545800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-22,730.25,740.2009887695312,726.719970703125,738.530029296875,738.530029296875,988800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-23,736.1400146484375,740,716.8499755859375,718.9400024414062,718.9400024414062,991800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-24,715.3499755859375,719.739990234375,699.3200073242188,708.6500244140625,708.6500244140625,1405500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-25,698.760009765625,719.75,695.969970703125,712.6199951171875,712.6199951171875,1238200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-26,712.6199951171875,716.530029296875,704.4400024414062,716.530029296875,716.530029296875,1198600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-29,726.9099731445312,740,720.2750244140625,728.469970703125,728.469970703125,965500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-09-30,705.260009765625,711,677.989990234375,698,698,4130600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-01,699.5,721.6699829101562,697.780029296875,700.6799926757812,700.6799926757812,2172300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-02,700,716.8599853515625,698.489990234375,707.2999877929688,707.2999877929688,1347000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-03,706.4400024414062,708.5499877929688,680.239990234375,680.5,680.5,1731800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-06,684.27001953125,698.8499755859375,675.4500122070312,680.280029296875,680.280029296875,1289500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-07,679.97998046875,683,670.5,680.4400024414062,680.4400024414062,1255500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-08,689.3800048828125,696.5,673.5,674.75,674.75,1431600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-09,673.7000122070312,675.0399780273438,666,673.6599731445312,673.6599731445312,1164700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-10,673.719970703125,689.5499877929688,670,685.2899780273438,685.2899780273438,1377300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-13,680.0800170898438,694.969970703125,675.2650146484375,692.0399780273438,692.0399780273438,1039000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-14,684.760009765625,700.1199951171875,674.9390258789062,683.510009765625,683.510009765625,1214600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-15,689.8400268554688,689.8400268554688,670.8099975585938,671.2999877929688,671.2999877929688,1103700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-16,671.7999877929688,679.0399780273438,661,664.4600219726562,664.4600219726562,1293500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-17,660,675.3499755859375,656.25,671.52001953125,671.52001953125,1200900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-20,670.1300048828125,682.25,667.5,675.530029296875,675.530029296875,1077500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-21,685,696.9500122070312,682.469970703125,689.2100219726562,689.2100219726562,1540900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-22,680,686.6799926757812,656.510009765625,675.6199951171875,675.6199951171875,1683100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-23,680,683.9600219726562,668.010009765625,673.8599853515625,673.8599853515625,1294700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-24,676.2000122070312,676.6699829101562,644.8300170898438,645.780029296875,645.780029296875,2131500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-27,648.4400024414062,661.5399780273438,640.4000244140625,657.7999877929688,657.7999877929688,2317000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-28,660.9299926757812,669.7000122070312,653.1799926757812,653.4299926757812,653.4299926757812,1600200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-29,651.4299926757812,673.1599731445312,650.9400024414062,665.6699829101562,665.6699829101562,1590800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-30,661.989990234375,670.4199829101562,651.5599975585938,656.6799926757812,656.6799926757812,1165600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-10-31,661.8800048828125,668.1699829101562,654.8400268554688,655.3200073242188,655.3200073242188,1609900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-03,653.1500244140625,661.6900024414062,640.5599975585938,644.0900268554688,644.0900268554688,3972500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-04,625.1799926757812,650.5809936523438,603.1500244140625,629.5999755859375,629.5999755859375,4318400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-05,626,650.739990234375,617,620,620,2131400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-06,620,629.7999877929688,611.6799926757812,618.2000122070312,618.2000122070312,1839900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-07,610.4600219726562,620.6500244140625,606.2059936523438,616.9099731445312,616.9099731445312,1845500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-10,620,626.655029296875,614.7899780273438,622.9299926757812,622.9299926757812,1658500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-11,620.5599975585938,641.6199951171875,620.47998046875,639.5800170898438,639.5800170898438,1217600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-12,641.1099853515625,654.5999755859375,631.0999755859375,647.8699951171875,647.8699951171875,1327900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-13,651.010009765625,668.4949951171875,637.5,645.3300170898438,645.3300170898438,2067300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-14,637.7899780273438,654.6799926757812,633.1099853515625,635.75,635.75,1440800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-17,633.260009765625,644.5700073242188,629,640.6199951171875,640.6199951171875,1342700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-18,634.22998046875,641.6599731445312,625.6300048828125,636.4500122070312,636.4500122070312,982800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-19,636,639.1099853515625,617.02001953125,618.530029296875,618.530029296875,958600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-20,619.6500244140625,622.75,587.0700073242188,589.22998046875,589.22998046875,2498900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-21,585,592.8099975585938,581.447998046875,583.6099853515625,583.6099853515625,2035200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-24,582.6099853515625,586.1699829101562,567.530029296875,584.97998046875,584.97998046875,4137600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-25,596.6799926757812,602.3699951171875,577.7789916992188,585.469970703125,585.469970703125,2683400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-26,590,601.02001953125,587.9600219726562,592.6900024414062,592.6900024414062,1916600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-11-28,596.6199951171875,603.1900024414062,591.1699829101562,598.8699951171875,598.8699951171875,810600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-01,594.1599731445312,595.4249877929688,576.7670288085938,578.8900146484375,578.8900146484375,2278500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-02,580.1849975585938,582,573.4299926757812,576.7899780273438,576.7899780273438,1855500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-03,572.9099731445312,575,554.239990234375,557.1699829101562,557.1699829101562,2883800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-04,557.219970703125,561.0800170898438,550.1199951171875,560.969970703125,560.969970703125,2294000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-05,562.989990234375,576.7899780273438,559.780029296875,564.9299926757812,564.9299926757812,1883400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-08,566,572.5700073242188,548.72998046875,572.3499755859375,572.3499755859375,2698400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-09,577,596.2050170898438,574,589.6699829101562,589.6699829101562,3067200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-10,590,609.5900268554688,584.989990234375,609.4099731445312,609.4099731445312,2953700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-11,606.7999877929688,619.958984375,598.0800170898438,598.8699951171875,598.8699951171875,1754200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-12,598.9000244140625,606.489990234375,597.0499877929688,597.7999877929688,597.7999877929688,1570300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-15,595.75,596.989990234375,573.0800170898438,577.1500244140625,577.1500244140625,1775200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-16,575,582.5,563.301025390625,579.0700073242188,579.0700073242188,1593700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-17,580,588,562.280029296875,566.22998046875,566.22998046875,1935600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-18,569.75,576.7000122070312,562.719970703125,563.8200073242188,563.8200073242188,1368600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-19,571.1900024414062,587.9299926757812,568,582.1599731445312,582.1599731445312,1966300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-22,580,585,576.5900268554688,578.7999877929688,578.7999877929688,1285100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-23,580.5499877929688,581.8099975585938,578,579.3900146484375,579.3900146484375,670100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-24,576.5900268554688,587.9099731445312,576.3099975585938,586.5700073242188,586.5700073242188,665200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-26,585.0700073242188,588.52001953125,580.02001953125,584.3499755859375,584.3499755859375,565300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-29,583.8800048828125,586.530029296875,577.2999877929688,581.1900024414062,581.1900024414062,1322400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-30,577.3499755859375,584.97998046875,575.77001953125,576.6799926757812,576.6799926757812,780900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2025-12-31,574.6900024414062,582.7899780273438,573.5499877929688,580.7100219726562,580.7100219726562,720200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-02,585.8800048828125,585.8800048828125,570.7949829101562,575,575,1514800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-05,582.25,609.2000122070312,579.8699951171875,593.3900146484375,593.3900146484375,2703400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-06,595.3800048828125,596.1599731445312,570.760009765625,571.4299926757812,571.4299926757812,1989800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-07,570,580.2000122070312,566,569.6199951171875,569.6199951171875,1292200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-08,567.5,567.5,544.0700073242188,553.6799926757812,553.6799926757812,2781300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-09,553.5800170898438,554.344970703125,536.1300048828125,539.3699951171875,539.3699951171875,3600700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-12,539.4600219726562,541,529.5999755859375,530,530,2144300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-13,536.7100219726562,540,527.1699829101562,534.6400146484375,534.6400146484375,3130800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-14,537,540,516,528.9199829101562,528.9199829101562,2353800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-15,542.3499755859375,548.5499877929688,505.42999267578125,508.0400085449219,508.0400085449219,5377900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-16,508,511.1300048828125,500.82000732421875,504.5,504.5,3711900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-20,504.260009765625,514.97998046875,503.5400085449219,511.3299865722656,511.3299865722656,2773700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-21,509,512.3099975585938,495.82000732421875,502.19000244140625,502.19000244140625,3528200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-22,505.5,506.2569885253906,491.29998779296875,498.6400146484375,498.6400146484375,2546500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-23,510.6300048828125,516.97998046875,505.8999938964844,513.2100219726562,513.2100219726562,2900400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-26,516.02001953125,520,511.70001220703125,512.5999755859375,512.5999755859375,1973400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-27,512.489990234375,518.47998046875,510.1099853515625,511.70001220703125,511.70001220703125,1680600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-28,512.3400268554688,519.0150146484375,507.1260070800781,508.70001220703125,508.70001220703125,1788200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-29,502.67999267578125,505.9700012207031,493.30999755859375,503.9200134277344,503.9200134277344,1996800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-01-30,509.67999267578125,515.1199951171875,498.1199951171875,500.3500061035156,500.3500061035156,1729800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-02,497.0199890136719,512.280029296875,495.5299987792969,508.5799865722656,508.5799865722656,2018700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-03,504.75,507.45001220703125,464.239990234375,473.989990234375,473.989990234375,4590000,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-04,465,466.3349914550781,438.7099914550781,440.5299987792969,440.5299987792969,6821900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-05,436.8800048828125,440,405,412.75,412.75,6747400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-06,423.8299865722656,426.6199951171875,408.1099853515625,422.6099853515625,422.6099853515625,5534300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-09,430.82000732421875,431.9880065917969,410.2099914550781,414.8399963378906,414.8399963378906,4726400,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-10,462.7799987792969,495.94000244140625,462.7799987792969,476.0199890136719,476.0199890136719,10859500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-11,489.7349853515625,504.8299865722656,480.2860107421875,487.1700134277344,487.1700134277344,5389200,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-12,479.17999267578125,481.4599914550781,438,445.7900085449219,445.7900085449219,6899700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-13,448.510009765625,462,443.2900085449219,458.3399963378906,458.3399963378906,3681900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-17,461.95001220703125,472.8999938964844,455.33599853515625,462.82000732421875,462.82000732421875,3247600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-18,469.3299865722656,487.2300109863281,460,477.5799865722656,477.5799865722656,3906500,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-19,481.2099914550781,492.6499938964844,481.0899963378906,485.2900085449219,485.2900085449219,2498900,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-20,485.3299865722656,497.5199890136719,481.6700134277344,490.6000061035156,490.6000061035156,2124300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-23,483.7799987792969,487.32000732421875,466.20001220703125,467.8299865722656,467.8299865722656,2051600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-24,462.5,481.8299865722656,454,465.6600036621094,465.6600036621094,2741600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-25,460.32000732421875,470.04998779296875,453.67999267578125,463.2799987792969,463.2799987792969,2399700,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-26,469,498.989990234375,464.04998779296875,495.6499938964844,495.6499938964844,3462800,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-02-27,490.8900146484375,515.97998046875,490.8900146484375,514.9400024414062,514.9400024414062,3986100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-03-02,505.3500061035156,517.0900268554688,498.8999938964844,507.2799987792969,507.2799987792969,1881100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-03-03,495.75,529.4199829101562,492,519.9600219726562,519.9600219726562,2759100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-03-04,522.97998046875,543.4099731445312,521.0900268554688,534.0900268554688,534.0900268554688,3473100,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-03-05,537.5,554.4400024414062,533.1099853515625,552.1199951171875,552.1199951171875,3139600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-03-06,552,568.4000244140625,545,565.1900024414062,565.1900024414062,2665600,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
2026-03-09,552.8699951171875,570.6389770507812,544.2999877929688,544.8800048828125,544.8800048828125,3045300,0,0,USD,SPOT,2026-07-29T16:55:24Z,yfinance
