date,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,observation_count,sma_20,sma_50,sma_200,rsi_14,bollinger_mid,bollinger_upper,bollinger_lower,macd,macd_signal,macd_histogram,return_1d,return_5d,return_20d,volume_zscore,volatility_20d,trigger_state
2025-09-10,53.5,53.59000015,49.13000107,49.18000031,2971500,1,,,,,,,,,,,,,,,,
2025-09-11,49.13999939,50.52000046,48.58000183,50.41999817,1841300,2,,,,,,,,,,,0.02521346,,,,,
2025-09-12,50.59999847,52.63000107,50.09000015,52.56999969,2191500,3,,,,,,,,,,,0.04264184,,,,,
2025-09-15,55.38999939,57.59999847,54.77000046,56.68000031,3974900,4,,,,,,,,,,,0.07818148,,,,,
2025-09-16,57.00999832,57.8390007,55.13000107,57.29999924,2200700,5,,,,,,,,,,,0.01093858,,,,,
2025-09-17,57.43999863,58.79999924,55.5,55.81000137,2171700,6,,,,,,,,,,,-0.02600345,0.13481092,,,,
2025-09-18,56.29999924,58.31000137,55.61000061,57.29999924,2104200,7,,,,,,,,,,,0.02669769,0.13645381,,,,
2025-09-19,57.59000015,61.81999969,57.13999939,60.95999908,4131200,8,,,,,,,,,,,0.06387434,0.15959672,,,,
2025-09-22,61.70999908,61.79000092,58.40000153,59.68000031,3280600,9,,,,,,,,,,,-0.02099736,0.05292872,,,,
2025-09-23,59.22999954,62,57.40000153,57.52000046,3007300,10,,,,,,,,,,,-0.03619303,0.00383946,,,,
2025-09-24,58.04000092,58.40999985,52.88000107,53.43000031,3280600,11,,,,,,,,,,,-0.0711057,-0.04264471,,,,
2025-09-25,51.74499893,53.18000031,49.79999924,52.45999908,3406300,12,,,,,,,,,,,-0.01815462,-0.08446772,,,,
2025-09-26,52,52.70000076,49.81000137,51.43000031,2257200,13,,,,,,,,,,,-0.01963398,-0.156332,,,,
2025-09-29,52.34999847,54.43999863,51.75,54.36999893,2171200,14,,,,,,,,,,,0.05716505,-0.08897455,,,,
2025-09-30,54.36000061,55.5,52.34999847,53.52999878,1967300,15,,,,57.7484854,,,,,,,-0.0154497,-0.06936721,,,,
2025-10-01,53.34999847,54.84500122,52.24000168,52.40999985,1459400,16,,,,55.36929607,,,,,,,-0.02092283,-0.01909041,,,,
2025-10-02,52.59000015,53.81999969,51.25,53.29999924,1486300,17,,,,56.88925116,,,,,,,0.01698148,0.0160122,,,,
2025-10-03,54.58000183,57.36999893,53.83000183,54.52000046,2352900,18,,,,58.95289521,,,,,,,0.02288933,0.06008167,,,,
2025-10-06,55.47000122,56.79999924,52,56.09999847,2416500,19,,,,61.52178293,,,,,,,0.02898015,0.03181901,,,,
2025-10-07,55.59999847,58.43999863,52.60200119,55.06000137,3033300,20,54.70149975,,,58.90841705,54.70149975,60.56777392,48.83522557,,,,-0.01853827,0.02858215,,0.60497814,,
2025-10-08,55.48500061,56.5,53.95999908,55.5,1775100,21,55.01749973,,,59.68861164,55.01749973,60.31314682,49.72185265,,,,0.00799126,0.05895822,0.12850752,-0.99374723,0.58083729,
2025-10-09,55.70999908,55.70999908,52.52000046,53.47000122,2325200,22,55.16999989,,,54.54320334,55.16999989,60.08959327,50.2504065,,,,-0.03657655,0.00318953,0.06049193,-0.30317567,0.59522213,
2025-10-10,53,53.68000031,48.02899933,48.04000092,4351700,23,54.94349995,,,43.69317785,54.94349995,60.67172541,49.21527448,,,,-0.10155228,-0.11885546,-0.0861708,2.03571838,0.67929527,bollinger_below_lower|volume_anomaly
