allocation_plan_id,run_id,as_of,security_id,strategy_id,sleeve,rank,effective_score,candidate_edge,current_weight_pct,pending_weight_pct,target_weight_pct,target_value_base,delta_value_base,disposition,reason,assessment_as_of
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_18a3ab0ee6086ee85d0f,strategy_3c658fdd0262eba2c4ec,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_1c055eb9b2bb1f5a8ff2,strategy_b0f413bf3b8c283c37b7,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_1f9cce545ede94cd6349,strategy_bd005fc3733b1475b6f9,baseline,,66,6,0,0,0,0,0,excluded,relationship_missing_or_stale,2026-07-27T13:32:49Z
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_22c2b9d782a62d7a9b86,strategy_963024d958aeaf5080fb,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_2c779e81c27b78c556bb,strategy_009cc55adcf647b8909b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_2dbe878dfc899d7ee867,strategy_84b73bbee99882797559,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_37ddcbdaad296ad831f2,strategy_014b65925f1c3022fba5,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_4627aea1bf7d8943d3d8,strategy_4d3f4a0ae686688e7852,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_4b61970aa8f574446819,strategy_dc89ed36d418ca316059,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_59304f90c440def31dc5,strategy_bda4aaabd3335e870cbd,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_66cdcf90aac0d83e76f3,strategy_c9b589640d700287152c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_6ad1af8d10d6276a0221,strategy_bebe52832d573df6d83a,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_6f9a1450edceb9307c9a,strategy_9dcedfc9262adc258ea2,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_7ca095d63423c55a90e3,strategy_9e435e038471f16b1315,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_8472507d7d320aa388a7,strategy_52b5d3bde77b45a3b896,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_9d4049ed6669a52815d6,strategy_67ceb63343776b68b93b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_a9eb9838940ef5ceaa0c,strategy_f1581425c02966b07608,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_bdc2f87dadf134760c3a,strategy_9fc6730cf51c70ad0647,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_c120e9f26ebb6159adf9,strategy_e578ca9203eff7f6c60e,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_c9a37d277445869a8809,strategy_16766be9af81d3575dce,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_cc4dcb8f002b61dffe00,strategy_60557bbca6c042471255,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_ed7d5b616a196969c815,strategy_5338a1592e08a0cba22d,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_f2b9760d847b2ba59324,strategy_a6a9a8ed678f7d0d278c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_be7ff820c1c57a54a3cd,gha-30270310504-1,2026-07-27T13:35:47Z,security_fb87fac302a5446a1ced,strategy_3f5531eea5d1364fdf37,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_18a3ab0ee6086ee85d0f,strategy_3c658fdd0262eba2c4ec,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_1c055eb9b2bb1f5a8ff2,strategy_b0f413bf3b8c283c37b7,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_1f9cce545ede94cd6349,strategy_bd005fc3733b1475b6f9,baseline,,66,6,0,0,0,0,0,excluded,relationship_missing_or_stale,2026-07-27T13:32:49Z
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_22c2b9d782a62d7a9b86,strategy_963024d958aeaf5080fb,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_2c779e81c27b78c556bb,strategy_009cc55adcf647b8909b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_2dbe878dfc899d7ee867,strategy_84b73bbee99882797559,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_37ddcbdaad296ad831f2,strategy_014b65925f1c3022fba5,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_4627aea1bf7d8943d3d8,strategy_4d3f4a0ae686688e7852,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_4b61970aa8f574446819,strategy_dc89ed36d418ca316059,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_59304f90c440def31dc5,strategy_bda4aaabd3335e870cbd,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_66cdcf90aac0d83e76f3,strategy_c9b589640d700287152c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_6ad1af8d10d6276a0221,strategy_bebe52832d573df6d83a,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_6f9a1450edceb9307c9a,strategy_9dcedfc9262adc258ea2,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_7ca095d63423c55a90e3,strategy_9e435e038471f16b1315,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_8472507d7d320aa388a7,strategy_52b5d3bde77b45a3b896,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_9d4049ed6669a52815d6,strategy_67ceb63343776b68b93b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_a9eb9838940ef5ceaa0c,strategy_f1581425c02966b07608,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_bdc2f87dadf134760c3a,strategy_9fc6730cf51c70ad0647,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_c120e9f26ebb6159adf9,strategy_e578ca9203eff7f6c60e,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_c9a37d277445869a8809,strategy_16766be9af81d3575dce,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_cc4dcb8f002b61dffe00,strategy_60557bbca6c042471255,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_ed7d5b616a196969c815,strategy_5338a1592e08a0cba22d,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_f2b9760d847b2ba59324,strategy_a6a9a8ed678f7d0d278c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_09a2c7ab87efe72efd2e,gha-30273371484-1,2026-07-27T14:12:11Z,security_fb87fac302a5446a1ced,strategy_3f5531eea5d1364fdf37,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_18a3ab0ee6086ee85d0f,strategy_3c658fdd0262eba2c4ec,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_1c055eb9b2bb1f5a8ff2,strategy_b0f413bf3b8c283c37b7,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_1f9cce545ede94cd6349,strategy_bd005fc3733b1475b6f9,baseline,,66,6,0,0,0,0,0,excluded,relationship_missing_or_stale,2026-07-27T13:32:49Z
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_22c2b9d782a62d7a9b86,strategy_963024d958aeaf5080fb,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_2c779e81c27b78c556bb,strategy_009cc55adcf647b8909b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_2dbe878dfc899d7ee867,strategy_84b73bbee99882797559,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_37ddcbdaad296ad831f2,strategy_014b65925f1c3022fba5,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_4627aea1bf7d8943d3d8,strategy_4d3f4a0ae686688e7852,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_4b61970aa8f574446819,strategy_dc89ed36d418ca316059,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_59304f90c440def31dc5,strategy_bda4aaabd3335e870cbd,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_66cdcf90aac0d83e76f3,strategy_c9b589640d700287152c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_6ad1af8d10d6276a0221,strategy_bebe52832d573df6d83a,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_6f9a1450edceb9307c9a,strategy_9dcedfc9262adc258ea2,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_7ca095d63423c55a90e3,strategy_9e435e038471f16b1315,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_8472507d7d320aa388a7,strategy_52b5d3bde77b45a3b896,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_9d4049ed6669a52815d6,strategy_67ceb63343776b68b93b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_a9eb9838940ef5ceaa0c,strategy_f1581425c02966b07608,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_bdc2f87dadf134760c3a,strategy_9fc6730cf51c70ad0647,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_c120e9f26ebb6159adf9,strategy_e578ca9203eff7f6c60e,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_c9a37d277445869a8809,strategy_16766be9af81d3575dce,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_cc4dcb8f002b61dffe00,strategy_60557bbca6c042471255,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_ed7d5b616a196969c815,strategy_5338a1592e08a0cba22d,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_f2b9760d847b2ba59324,strategy_a6a9a8ed678f7d0d278c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_0a6f3ab812cbf7dca539,gha-30274861908-1,2026-07-27T14:30:26Z,security_fb87fac302a5446a1ced,strategy_3f5531eea5d1364fdf37,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_18a3ab0ee6086ee85d0f,strategy_3c658fdd0262eba2c4ec,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_1c055eb9b2bb1f5a8ff2,strategy_b0f413bf3b8c283c37b7,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_1f9cce545ede94cd6349,strategy_bd005fc3733b1475b6f9,baseline,,66,6,0,0,0,0,0,excluded,relationship_missing_or_stale,2026-07-27T13:32:49Z
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_22c2b9d782a62d7a9b86,strategy_963024d958aeaf5080fb,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_2c779e81c27b78c556bb,strategy_009cc55adcf647b8909b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_2dbe878dfc899d7ee867,strategy_84b73bbee99882797559,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_37ddcbdaad296ad831f2,strategy_014b65925f1c3022fba5,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_4627aea1bf7d8943d3d8,strategy_4d3f4a0ae686688e7852,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_4b61970aa8f574446819,strategy_dc89ed36d418ca316059,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_59304f90c440def31dc5,strategy_bda4aaabd3335e870cbd,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_66cdcf90aac0d83e76f3,strategy_c9b589640d700287152c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_6ad1af8d10d6276a0221,strategy_bebe52832d573df6d83a,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_6f9a1450edceb9307c9a,strategy_9dcedfc9262adc258ea2,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_7ca095d63423c55a90e3,strategy_9e435e038471f16b1315,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_8472507d7d320aa388a7,strategy_52b5d3bde77b45a3b896,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_9d4049ed6669a52815d6,strategy_67ceb63343776b68b93b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_a9eb9838940ef5ceaa0c,strategy_f1581425c02966b07608,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_bdc2f87dadf134760c3a,strategy_9fc6730cf51c70ad0647,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_c120e9f26ebb6159adf9,strategy_e578ca9203eff7f6c60e,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_c9a37d277445869a8809,strategy_16766be9af81d3575dce,baseline,,30.6,0,0,0,0,0,0,excluded,base_upside_not_positive|relationship_missing_or_stale|score_below_cash_hurdle,2026-07-27T15:37:00Z
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_cc4dcb8f002b61dffe00,strategy_60557bbca6c042471255,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_ed7d5b616a196969c815,strategy_5338a1592e08a0cba22d,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_f2b9760d847b2ba59324,strategy_a6a9a8ed678f7d0d278c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_dd60c33245e32ae29a71,gha-30280283355-1,2026-07-27T15:39:59Z,security_fb87fac302a5446a1ced,strategy_3f5531eea5d1364fdf37,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_18a3ab0ee6086ee85d0f,strategy_3c658fdd0262eba2c4ec,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_1c055eb9b2bb1f5a8ff2,strategy_b0f413bf3b8c283c37b7,baseline,,8.2,0,0,0,0,0,0,excluded,assessment_ineligible|base_upside_not_positive|hard_blocker:valuation_unsupported|relationship_missing_or_stale|score_below_cash_hurdle,2026-07-27T23:01:58Z
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_1f9cce545ede94cd6349,strategy_bd005fc3733b1475b6f9,baseline,,66,6,0,0,0,0,0,excluded,relationship_missing_or_stale,2026-07-27T13:32:49Z
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_22c2b9d782a62d7a9b86,strategy_963024d958aeaf5080fb,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_2c779e81c27b78c556bb,strategy_009cc55adcf647b8909b,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_2dbe878dfc899d7ee867,strategy_84b73bbee99882797559,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|market_data_not_ok|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_37ddcbdaad296ad831f2,strategy_014b65925f1c3022fba5,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_4627aea1bf7d8943d3d8,strategy_4d3f4a0ae686688e7852,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_4b61970aa8f574446819,strategy_dc89ed36d418ca316059,baseline,,45.2,0,0,0,0,0,0,excluded,relationship_missing_or_stale|score_below_cash_hurdle,2026-07-27T22:42:35Z
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_59304f90c440def31dc5,strategy_bda4aaabd3335e870cbd,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_66cdcf90aac0d83e76f3,strategy_c9b589640d700287152c,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_6ad1af8d10d6276a0221,strategy_bebe52832d573df6d83a,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_6f9a1450edceb9307c9a,strategy_9dcedfc9262adc258ea2,baseline,,38.4,0,0,0,0,0,0,excluded,relationship_missing_or_stale|score_below_cash_hurdle,2026-07-27T23:11:38Z
allocation_plan_bf9bdf72243f88064228,gha-30310927695-1,2026-07-27T23:14:02Z,security_7ca095d63423c55a90e3,strategy_9e435e038471f16b1315,baseline,,0,0,0,0,0,0,0,excluded,assessment_missing|relationship_missing_or_stale,
